Date,Year,MonthNumber,MonthName,Quarter,YearMonth
4/16/2025 0:00,2025,4,April,Q2,2025-04
4/17/2025 0:00,2025,4,April,Q2,2025-04
4/18/2025 0:00,2025,4,April,Q2,2025-04
4/19/2025 0:00,2025,4,April,Q2,2025-04
4/20/2025 0:00,2025,4,April,Q2,2025-04
4/21/2025 0:00,2025,4,April,Q2,2025-04
4/22/2025 0:00,2025,4,April,Q2,2025-04
4/23/2025 0:00,2025,4,April,Q2,2025-04
4/24/2025 0:00,2025,4,April,Q2,2025-04
4/25/2025 0:00,2025,4,April,Q2,2025-04
4/26/2025 0:00,2025,4,April,Q2,2025-04
4/27/2025 0:00,2025,4,April,Q2,2025-04
4/28/2025 0:00,2025,4,April,Q2,2025-04
4/29/2025 0:00,2025,4,April,Q2,2025-04
4/30/2025 0:00,2025,4,April,Q2,2025-04
6/1/2022 0:00,2022,6,June,Q2,2022-06
6/2/2022 0:00,2022,6,June,Q2,2022-06
6/3/2022 0:00,2022,6,June,Q2,2022-06
6/4/2022 0:00,2022,6,June,Q2,2022-06
6/5/2022 0:00,2022,6,June,Q2,2022-06
6/6/2022 0:00,2022,6,June,Q2,2022-06
6/7/2022 0:00,2022,6,June,Q2,2022-06
6/8/2022 0:00,2022,6,June,Q2,2022-06
6/9/2022 0:00,2022,6,June,Q2,2022-06
6/10/2022 0:00,2022,6,June,Q2,2022-06
6/11/2022 0:00,2022,6,June,Q2,2022-06
6/12/2022 0:00,2022,6,June,Q2,2022-06
6/13/2022 0:00,2022,6,June,Q2,2022-06
6/14/2022 0:00,2022,6,June,Q2,2022-06
6/15/2022 0:00,2022,6,June,Q2,2022-06
6/16/2022 0:00,2022,6,June,Q2,2022-06
6/17/2022 0:00,2022,6,June,Q2,2022-06
6/18/2022 0:00,2022,6,June,Q2,2022-06
6/19/2022 0:00,2022,6,June,Q2,2022-06
6/20/2022 0:00,2022,6,June,Q2,2022-06
6/21/2022 0:00,2022,6,June,Q2,2022-06
6/22/2022 0:00,2022,6,June,Q2,2022-06
6/23/2022 0:00,2022,6,June,Q2,2022-06
6/24/2022 0:00,2022,6,June,Q2,2022-06
6/25/2022 0:00,2022,6,June,Q2,2022-06
6/26/2022 0:00,2022,6,June,Q2,2022-06
6/27/2022 0:00,2022,6,June,Q2,2022-06
6/28/2022 0:00,2022,6,June,Q2,2022-06
6/29/2022 0:00,2022,6,June,Q2,2022-06
6/30/2022 0:00,2022,6,June,Q2,2022-06
6/1/2023 0:00,2023,6,June,Q2,2023-06
6/2/2023 0:00,2023,6,June,Q2,2023-06
6/3/2023 0:00,2023,6,June,Q2,2023-06
6/4/2023 0:00,2023,6,June,Q2,2023-06
6/5/2023 0:00,2023,6,June,Q2,2023-06
6/6/2023 0:00,2023,6,June,Q2,2023-06
6/7/2023 0:00,2023,6,June,Q2,2023-06
6/8/2023 0:00,2023,6,June,Q2,2023-06
6/9/2023 0:00,2023,6,June,Q2,2023-06
6/10/2023 0:00,2023,6,June,Q2,2023-06
6/11/2023 0:00,2023,6,June,Q2,2023-06
6/12/2023 0:00,2023,6,June,Q2,2023-06
6/13/2023 0:00,2023,6,June,Q2,2023-06
6/14/2023 0:00,2023,6,June,Q2,2023-06
6/15/2023 0:00,2023,6,June,Q2,2023-06
6/16/2023 0:00,2023,6,June,Q2,2023-06
6/17/2023 0:00,2023,6,June,Q2,2023-06
6/18/2023 0:00,2023,6,June,Q2,2023-06
6/19/2023 0:00,2023,6,June,Q2,2023-06
6/20/2023 0:00,2023,6,June,Q2,2023-06
6/21/2023 0:00,2023,6,June,Q2,2023-06
6/22/2023 0:00,2023,6,June,Q2,2023-06
6/23/2023 0:00,2023,6,June,Q2,2023-06
6/24/2023 0:00,2023,6,June,Q2,2023-06
6/25/2023 0:00,2023,6,June,Q2,2023-06
6/26/2023 0:00,2023,6,June,Q2,2023-06
6/27/2023 0:00,2023,6,June,Q2,2023-06
6/28/2023 0:00,2023,6,June,Q2,2023-06
6/29/2023 0:00,2023,6,June,Q2,2023-06
6/30/2023 0:00,2023,6,June,Q2,2023-06
6/1/2024 0:00,2024,6,June,Q2,2024-06
6/2/2024 0:00,2024,6,June,Q2,2024-06
6/3/2024 0:00,2024,6,June,Q2,2024-06
6/4/2024 0:00,2024,6,June,Q2,2024-06
6/5/2024 0:00,2024,6,June,Q2,2024-06
6/6/2024 0:00,2024,6,June,Q2,2024-06
6/7/2024 0:00,2024,6,June,Q2,2024-06
6/8/2024 0:00,2024,6,June,Q2,2024-06
6/9/2024 0:00,2024,6,June,Q2,2024-06
6/10/2024 0:00,2024,6,June,Q2,2024-06
6/11/2024 0:00,2024,6,June,Q2,2024-06
6/12/2024 0:00,2024,6,June,Q2,2024-06
6/13/2024 0:00,2024,6,June,Q2,2024-06
6/14/2024 0:00,2024,6,June,Q2,2024-06
6/15/2024 0:00,2024,6,June,Q2,2024-06
6/16/2024 0:00,2024,6,June,Q2,2024-06
6/17/2024 0:00,2024,6,June,Q2,2024-06
6/18/2024 0:00,2024,6,June,Q2,2024-06
6/19/2024 0:00,2024,6,June,Q2,2024-06
6/20/2024 0:00,2024,6,June,Q2,2024-06
6/21/2024 0:00,2024,6,June,Q2,2024-06
6/22/2024 0:00,2024,6,June,Q2,2024-06
6/23/2024 0:00,2024,6,June,Q2,2024-06
6/24/2024 0:00,2024,6,June,Q2,2024-06
6/25/2024 0:00,2024,6,June,Q2,2024-06
6/26/2024 0:00,2024,6,June,Q2,2024-06
6/27/2024 0:00,2024,6,June,Q2,2024-06
6/28/2024 0:00,2024,6,June,Q2,2024-06
6/29/2024 0:00,2024,6,June,Q2,2024-06
6/30/2024 0:00,2024,6,June,Q2,2024-06
6/1/2025 0:00,2025,6,June,Q2,2025-06
6/2/2025 0:00,2025,6,June,Q2,2025-06
6/3/2025 0:00,2025,6,June,Q2,2025-06
6/4/2025 0:00,2025,6,June,Q2,2025-06
6/5/2025 0:00,2025,6,June,Q2,2025-06
6/6/2025 0:00,2025,6,June,Q2,2025-06
6/7/2025 0:00,2025,6,June,Q2,2025-06
6/8/2025 0:00,2025,6,June,Q2,2025-06
6/9/2025 0:00,2025,6,June,Q2,2025-06
6/10/2025 0:00,2025,6,June,Q2,2025-06
6/11/2025 0:00,2025,6,June,Q2,2025-06
6/12/2025 0:00,2025,6,June,Q2,2025-06
6/13/2025 0:00,2025,6,June,Q2,2025-06
6/14/2025 0:00,2025,6,June,Q2,2025-06
6/15/2025 0:00,2025,6,June,Q2,2025-06
6/16/2025 0:00,2025,6,June,Q2,2025-06
6/17/2025 0:00,2025,6,June,Q2,2025-06
6/18/2025 0:00,2025,6,June,Q2,2025-06
6/19/2025 0:00,2025,6,June,Q2,2025-06
6/20/2025 0:00,2025,6,June,Q2,2025-06
6/21/2025 0:00,2025,6,June,Q2,2025-06
6/22/2025 0:00,2025,6,June,Q2,2025-06
6/23/2025 0:00,2025,6,June,Q2,2025-06
6/24/2025 0:00,2025,6,June,Q2,2025-06
6/25/2025 0:00,2025,6,June,Q2,2025-06
6/26/2025 0:00,2025,6,June,Q2,2025-06
6/27/2025 0:00,2025,6,June,Q2,2025-06
6/28/2025 0:00,2025,6,June,Q2,2025-06
6/29/2025 0:00,2025,6,June,Q2,2025-06
6/30/2025 0:00,2025,6,June,Q2,2025-06
2/1/2022 0:00,2022,2,February,Q1,2022-02
2/2/2022 0:00,2022,2,February,Q1,2022-02
2/3/2022 0:00,2022,2,February,Q1,2022-02
2/4/2022 0:00,2022,2,February,Q1,2022-02
2/5/2022 0:00,2022,2,February,Q1,2022-02
2/6/2022 0:00,2022,2,February,Q1,2022-02
2/7/2022 0:00,2022,2,February,Q1,2022-02
2/8/2022 0:00,2022,2,February,Q1,2022-02
2/9/2022 0:00,2022,2,February,Q1,2022-02
2/10/2022 0:00,2022,2,February,Q1,2022-02
2/11/2022 0:00,2022,2,February,Q1,2022-02
2/12/2022 0:00,2022,2,February,Q1,2022-02
2/13/2022 0:00,2022,2,February,Q1,2022-02
2/14/2022 0:00,2022,2,February,Q1,2022-02
2/15/2022 0:00,2022,2,February,Q1,2022-02
2/16/2022 0:00,2022,2,February,Q1,2022-02
2/17/2022 0:00,2022,2,February,Q1,2022-02
2/18/2022 0:00,2022,2,February,Q1,2022-02
2/19/2022 0:00,2022,2,February,Q1,2022-02
2/20/2022 0:00,2022,2,February,Q1,2022-02
2/21/2022 0:00,2022,2,February,Q1,2022-02
2/22/2022 0:00,2022,2,February,Q1,2022-02
2/23/2022 0:00,2022,2,February,Q1,2022-02
2/24/2022 0:00,2022,2,February,Q1,2022-02
2/25/2022 0:00,2022,2,February,Q1,2022-02
2/26/2022 0:00,2022,2,February,Q1,2022-02
2/27/2022 0:00,2022,2,February,Q1,2022-02
2/28/2022 0:00,2022,2,February,Q1,2022-02
2/1/2023 0:00,2023,2,February,Q1,2023-02
2/2/2023 0:00,2023,2,February,Q1,2023-02
2/3/2023 0:00,2023,2,February,Q1,2023-02
2/4/2023 0:00,2023,2,February,Q1,2023-02
2/5/2023 0:00,2023,2,February,Q1,2023-02
2/6/2023 0:00,2023,2,February,Q1,2023-02
2/7/2023 0:00,2023,2,February,Q1,2023-02
2/8/2023 0:00,2023,2,February,Q1,2023-02
2/9/2023 0:00,2023,2,February,Q1,2023-02
2/10/2023 0:00,2023,2,February,Q1,2023-02
2/11/2023 0:00,2023,2,February,Q1,2023-02
2/12/2023 0:00,2023,2,February,Q1,2023-02
2/13/2023 0:00,2023,2,February,Q1,2023-02
2/14/2023 0:00,2023,2,February,Q1,2023-02
2/15/2023 0:00,2023,2,February,Q1,2023-02
2/16/2023 0:00,2023,2,February,Q1,2023-02
2/17/2023 0:00,2023,2,February,Q1,2023-02
2/18/2023 0:00,2023,2,February,Q1,2023-02
2/19/2023 0:00,2023,2,February,Q1,2023-02
2/20/2023 0:00,2023,2,February,Q1,2023-02
2/21/2023 0:00,2023,2,February,Q1,2023-02
2/22/2023 0:00,2023,2,February,Q1,2023-02
2/23/2023 0:00,2023,2,February,Q1,2023-02
2/24/2023 0:00,2023,2,February,Q1,2023-02
2/25/2023 0:00,2023,2,February,Q1,2023-02
2/26/2023 0:00,2023,2,February,Q1,2023-02
2/27/2023 0:00,2023,2,February,Q1,2023-02
2/28/2023 0:00,2023,2,February,Q1,2023-02
2/1/2024 0:00,2024,2,February,Q1,2024-02
2/2/2024 0:00,2024,2,February,Q1,2024-02
2/3/2024 0:00,2024,2,February,Q1,2024-02
2/4/2024 0:00,2024,2,February,Q1,2024-02
2/5/2024 0:00,2024,2,February,Q1,2024-02
2/6/2024 0:00,2024,2,February,Q1,2024-02
2/7/2024 0:00,2024,2,February,Q1,2024-02
2/8/2024 0:00,2024,2,February,Q1,2024-02
2/9/2024 0:00,2024,2,February,Q1,2024-02
2/10/2024 0:00,2024,2,February,Q1,2024-02
2/11/2024 0:00,2024,2,February,Q1,2024-02
2/12/2024 0:00,2024,2,February,Q1,2024-02
2/13/2024 0:00,2024,2,February,Q1,2024-02
2/14/2024 0:00,2024,2,February,Q1,2024-02
2/15/2024 0:00,2024,2,February,Q1,2024-02
2/16/2024 0:00,2024,2,February,Q1,2024-02
2/17/2024 0:00,2024,2,February,Q1,2024-02
2/18/2024 0:00,2024,2,February,Q1,2024-02
2/19/2024 0:00,2024,2,February,Q1,2024-02
2/20/2024 0:00,2024,2,February,Q1,2024-02
2/21/2024 0:00,2024,2,February,Q1,2024-02
2/22/2024 0:00,2024,2,February,Q1,2024-02
2/23/2024 0:00,2024,2,February,Q1,2024-02
2/24/2024 0:00,2024,2,February,Q1,2024-02
2/25/2024 0:00,2024,2,February,Q1,2024-02
2/26/2024 0:00,2024,2,February,Q1,2024-02
2/27/2024 0:00,2024,2,February,Q1,2024-02
2/28/2024 0:00,2024,2,February,Q1,2024-02
2/29/2024 0:00,2024,2,February,Q1,2024-02
2/1/2025 0:00,2025,2,February,Q1,2025-02
2/2/2025 0:00,2025,2,February,Q1,2025-02
2/3/2025 0:00,2025,2,February,Q1,2025-02
2/4/2025 0:00,2025,2,February,Q1,2025-02
2/5/2025 0:00,2025,2,February,Q1,2025-02
2/6/2025 0:00,2025,2,February,Q1,2025-02
2/7/2025 0:00,2025,2,February,Q1,2025-02
2/8/2025 0:00,2025,2,February,Q1,2025-02
2/9/2025 0:00,2025,2,February,Q1,2025-02
2/10/2025 0:00,2025,2,February,Q1,2025-02
2/11/2025 0:00,2025,2,February,Q1,2025-02
2/12/2025 0:00,2025,2,February,Q1,2025-02
2/13/2025 0:00,2025,2,February,Q1,2025-02
2/14/2025 0:00,2025,2,February,Q1,2025-02
2/15/2025 0:00,2025,2,February,Q1,2025-02
2/16/2025 0:00,2025,2,February,Q1,2025-02
2/17/2025 0:00,2025,2,February,Q1,2025-02
2/18/2025 0:00,2025,2,February,Q1,2025-02
2/19/2025 0:00,2025,2,February,Q1,2025-02
2/20/2025 0:00,2025,2,February,Q1,2025-02
2/21/2025 0:00,2025,2,February,Q1,2025-02
2/22/2025 0:00,2025,2,February,Q1,2025-02
2/23/2025 0:00,2025,2,February,Q1,2025-02
2/24/2025 0:00,2025,2,February,Q1,2025-02
2/25/2025 0:00,2025,2,February,Q1,2025-02
2/26/2025 0:00,2025,2,February,Q1,2025-02
2/27/2025 0:00,2025,2,February,Q1,2025-02
2/28/2025 0:00,2025,2,February,Q1,2025-02
3/1/2022 0:00,2022,3,March,Q1,2022-03
3/2/2022 0:00,2022,3,March,Q1,2022-03
3/3/2022 0:00,2022,3,March,Q1,2022-03
3/4/2022 0:00,2022,3,March,Q1,2022-03
3/5/2022 0:00,2022,3,March,Q1,2022-03
3/6/2022 0:00,2022,3,March,Q1,2022-03
3/7/2022 0:00,2022,3,March,Q1,2022-03
3/8/2022 0:00,2022,3,March,Q1,2022-03
3/9/2022 0:00,2022,3,March,Q1,2022-03
3/10/2022 0:00,2022,3,March,Q1,2022-03
3/11/2022 0:00,2022,3,March,Q1,2022-03
3/12/2022 0:00,2022,3,March,Q1,2022-03
3/13/2022 0:00,2022,3,March,Q1,2022-03
3/14/2022 0:00,2022,3,March,Q1,2022-03
3/15/2022 0:00,2022,3,March,Q1,2022-03
3/16/2022 0:00,2022,3,March,Q1,2022-03
3/17/2022 0:00,2022,3,March,Q1,2022-03
3/18/2022 0:00,2022,3,March,Q1,2022-03
3/19/2022 0:00,2022,3,March,Q1,2022-03
3/20/2022 0:00,2022,3,March,Q1,2022-03
3/21/2022 0:00,2022,3,March,Q1,2022-03
3/22/2022 0:00,2022,3,March,Q1,2022-03
3/23/2022 0:00,2022,3,March,Q1,2022-03
3/24/2022 0:00,2022,3,March,Q1,2022-03
3/25/2022 0:00,2022,3,March,Q1,2022-03
3/26/2022 0:00,2022,3,March,Q1,2022-03
3/27/2022 0:00,2022,3,March,Q1,2022-03
3/28/2022 0:00,2022,3,March,Q1,2022-03
3/29/2022 0:00,2022,3,March,Q1,2022-03
3/30/2022 0:00,2022,3,March,Q1,2022-03
3/31/2022 0:00,2022,3,March,Q1,2022-03
3/1/2023 0:00,2023,3,March,Q1,2023-03
3/2/2023 0:00,2023,3,March,Q1,2023-03
3/3/2023 0:00,2023,3,March,Q1,2023-03
3/4/2023 0:00,2023,3,March,Q1,2023-03
3/5/2023 0:00,2023,3,March,Q1,2023-03
3/6/2023 0:00,2023,3,March,Q1,2023-03
3/7/2023 0:00,2023,3,March,Q1,2023-03
3/8/2023 0:00,2023,3,March,Q1,2023-03
3/9/2023 0:00,2023,3,March,Q1,2023-03
3/10/2023 0:00,2023,3,March,Q1,2023-03
3/11/2023 0:00,2023,3,March,Q1,2023-03
3/12/2023 0:00,2023,3,March,Q1,2023-03
3/13/2023 0:00,2023,3,March,Q1,2023-03
3/14/2023 0:00,2023,3,March,Q1,2023-03
3/15/2023 0:00,2023,3,March,Q1,2023-03
3/16/2023 0:00,2023,3,March,Q1,2023-03
3/17/2023 0:00,2023,3,March,Q1,2023-03
3/18/2023 0:00,2023,3,March,Q1,2023-03
3/19/2023 0:00,2023,3,March,Q1,2023-03
3/20/2023 0:00,2023,3,March,Q1,2023-03
3/21/2023 0:00,2023,3,March,Q1,2023-03
3/22/2023 0:00,2023,3,March,Q1,2023-03
3/23/2023 0:00,2023,3,March,Q1,2023-03
3/24/2023 0:00,2023,3,March,Q1,2023-03
3/25/2023 0:00,2023,3,March,Q1,2023-03
3/26/2023 0:00,2023,3,March,Q1,2023-03
3/27/2023 0:00,2023,3,March,Q1,2023-03
3/28/2023 0:00,2023,3,March,Q1,2023-03
3/29/2023 0:00,2023,3,March,Q1,2023-03
3/30/2023 0:00,2023,3,March,Q1,2023-03
3/31/2023 0:00,2023,3,March,Q1,2023-03
3/1/2024 0:00,2024,3,March,Q1,2024-03
3/2/2024 0:00,2024,3,March,Q1,2024-03
3/3/2024 0:00,2024,3,March,Q1,2024-03
3/4/2024 0:00,2024,3,March,Q1,2024-03
3/5/2024 0:00,2024,3,March,Q1,2024-03
3/6/2024 0:00,2024,3,March,Q1,2024-03
3/7/2024 0:00,2024,3,March,Q1,2024-03
3/8/2024 0:00,2024,3,March,Q1,2024-03
3/9/2024 0:00,2024,3,March,Q1,2024-03
3/10/2024 0:00,2024,3,March,Q1,2024-03
3/11/2024 0:00,2024,3,March,Q1,2024-03
3/12/2024 0:00,2024,3,March,Q1,2024-03
3/13/2024 0:00,2024,3,March,Q1,2024-03
3/14/2024 0:00,2024,3,March,Q1,2024-03
3/15/2024 0:00,2024,3,March,Q1,2024-03
3/16/2024 0:00,2024,3,March,Q1,2024-03
3/17/2024 0:00,2024,3,March,Q1,2024-03
3/18/2024 0:00,2024,3,March,Q1,2024-03
3/19/2024 0:00,2024,3,March,Q1,2024-03
3/20/2024 0:00,2024,3,March,Q1,2024-03
3/21/2024 0:00,2024,3,March,Q1,2024-03
3/22/2024 0:00,2024,3,March,Q1,2024-03
3/23/2024 0:00,2024,3,March,Q1,2024-03
3/24/2024 0:00,2024,3,March,Q1,2024-03
3/25/2024 0:00,2024,3,March,Q1,2024-03
3/26/2024 0:00,2024,3,March,Q1,2024-03
3/27/2024 0:00,2024,3,March,Q1,2024-03
3/28/2024 0:00,2024,3,March,Q1,2024-03
3/29/2024 0:00,2024,3,March,Q1,2024-03
3/30/2024 0:00,2024,3,March,Q1,2024-03
3/31/2024 0:00,2024,3,March,Q1,2024-03
3/1/2025 0:00,2025,3,March,Q1,2025-03
3/2/2025 0:00,2025,3,March,Q1,2025-03
3/3/2025 0:00,2025,3,March,Q1,2025-03
3/4/2025 0:00,2025,3,March,Q1,2025-03
3/5/2025 0:00,2025,3,March,Q1,2025-03
3/6/2025 0:00,2025,3,March,Q1,2025-03
3/7/2025 0:00,2025,3,March,Q1,2025-03
3/8/2025 0:00,2025,3,March,Q1,2025-03
3/9/2025 0:00,2025,3,March,Q1,2025-03
3/10/2025 0:00,2025,3,March,Q1,2025-03
3/11/2025 0:00,2025,3,March,Q1,2025-03
3/12/2025 0:00,2025,3,March,Q1,2025-03
3/13/2025 0:00,2025,3,March,Q1,2025-03
3/14/2025 0:00,2025,3,March,Q1,2025-03
3/15/2025 0:00,2025,3,March,Q1,2025-03
3/16/2025 0:00,2025,3,March,Q1,2025-03
3/17/2025 0:00,2025,3,March,Q1,2025-03
3/18/2025 0:00,2025,3,March,Q1,2025-03
3/19/2025 0:00,2025,3,March,Q1,2025-03
3/20/2025 0:00,2025,3,March,Q1,2025-03
3/21/2025 0:00,2025,3,March,Q1,2025-03
3/22/2025 0:00,2025,3,March,Q1,2025-03
3/23/2025 0:00,2025,3,March,Q1,2025-03
3/24/2025 0:00,2025,3,March,Q1,2025-03
3/25/2025 0:00,2025,3,March,Q1,2025-03
3/26/2025 0:00,2025,3,March,Q1,2025-03
3/27/2025 0:00,2025,3,March,Q1,2025-03
3/28/2025 0:00,2025,3,March,Q1,2025-03
3/29/2025 0:00,2025,3,March,Q1,2025-03
3/30/2025 0:00,2025,3,March,Q1,2025-03
3/31/2025 0:00,2025,3,March,Q1,2025-03
1/1/2022 0:00,2022,1,January,Q1,2022-01
1/2/2022 0:00,2022,1,January,Q1,2022-01
1/3/2022 0:00,2022,1,January,Q1,2022-01
1/4/2022 0:00,2022,1,January,Q1,2022-01
1/5/2022 0:00,2022,1,January,Q1,2022-01
1/6/2022 0:00,2022,1,January,Q1,2022-01
1/7/2022 0:00,2022,1,January,Q1,2022-01
1/8/2022 0:00,2022,1,January,Q1,2022-01
1/9/2022 0:00,2022,1,January,Q1,2022-01
1/10/2022 0:00,2022,1,January,Q1,2022-01
1/11/2022 0:00,2022,1,January,Q1,2022-01
1/12/2022 0:00,2022,1,January,Q1,2022-01
1/13/2022 0:00,2022,1,January,Q1,2022-01
1/14/2022 0:00,2022,1,January,Q1,2022-01
1/15/2022 0:00,2022,1,January,Q1,2022-01
1/16/2022 0:00,2022,1,January,Q1,2022-01
1/17/2022 0:00,2022,1,January,Q1,2022-01
1/18/2022 0:00,2022,1,January,Q1,2022-01
1/19/2022 0:00,2022,1,January,Q1,2022-01
1/20/2022 0:00,2022,1,January,Q1,2022-01
1/21/2022 0:00,2022,1,January,Q1,2022-01
1/22/2022 0:00,2022,1,January,Q1,2022-01
1/23/2022 0:00,2022,1,January,Q1,2022-01
1/24/2022 0:00,2022,1,January,Q1,2022-01
1/25/2022 0:00,2022,1,January,Q1,2022-01
1/26/2022 0:00,2022,1,January,Q1,2022-01
1/27/2022 0:00,2022,1,January,Q1,2022-01
1/28/2022 0:00,2022,1,January,Q1,2022-01
1/29/2022 0:00,2022,1,January,Q1,2022-01
1/30/2022 0:00,2022,1,January,Q1,2022-01
1/31/2022 0:00,2022,1,January,Q1,2022-01
1/1/2023 0:00,2023,1,January,Q1,2023-01
1/2/2023 0:00,2023,1,January,Q1,2023-01
1/3/2023 0:00,2023,1,January,Q1,2023-01
1/4/2023 0:00,2023,1,January,Q1,2023-01
1/5/2023 0:00,2023,1,January,Q1,2023-01
1/6/2023 0:00,2023,1,January,Q1,2023-01
1/7/2023 0:00,2023,1,January,Q1,2023-01
1/8/2023 0:00,2023,1,January,Q1,2023-01
1/9/2023 0:00,2023,1,January,Q1,2023-01
1/10/2023 0:00,2023,1,January,Q1,2023-01
1/11/2023 0:00,2023,1,January,Q1,2023-01
1/12/2023 0:00,2023,1,January,Q1,2023-01
1/13/2023 0:00,2023,1,January,Q1,2023-01
1/14/2023 0:00,2023,1,January,Q1,2023-01
1/15/2023 0:00,2023,1,January,Q1,2023-01
1/16/2023 0:00,2023,1,January,Q1,2023-01
1/17/2023 0:00,2023,1,January,Q1,2023-01
1/18/2023 0:00,2023,1,January,Q1,2023-01
1/19/2023 0:00,2023,1,January,Q1,2023-01
1/20/2023 0:00,2023,1,January,Q1,2023-01
1/21/2023 0:00,2023,1,January,Q1,2023-01
1/22/2023 0:00,2023,1,January,Q1,2023-01
1/23/2023 0:00,2023,1,January,Q1,2023-01
1/24/2023 0:00,2023,1,January,Q1,2023-01
1/25/2023 0:00,2023,1,January,Q1,2023-01
1/26/2023 0:00,2023,1,January,Q1,2023-01
1/27/2023 0:00,2023,1,January,Q1,2023-01
1/28/2023 0:00,2023,1,January,Q1,2023-01
1/29/2023 0:00,2023,1,January,Q1,2023-01
1/30/2023 0:00,2023,1,January,Q1,2023-01
1/31/2023 0:00,2023,1,January,Q1,2023-01
1/1/2024 0:00,2024,1,January,Q1,2024-01
1/2/2024 0:00,2024,1,January,Q1,2024-01
1/3/2024 0:00,2024,1,January,Q1,2024-01
1/4/2024 0:00,2024,1,January,Q1,2024-01
1/5/2024 0:00,2024,1,January,Q1,2024-01
1/6/2024 0:00,2024,1,January,Q1,2024-01
1/7/2024 0:00,2024,1,January,Q1,2024-01
1/8/2024 0:00,2024,1,January,Q1,2024-01
1/9/2024 0:00,2024,1,January,Q1,2024-01
1/10/2024 0:00,2024,1,January,Q1,2024-01
1/11/2024 0:00,2024,1,January,Q1,2024-01
1/12/2024 0:00,2024,1,January,Q1,2024-01
1/13/2024 0:00,2024,1,January,Q1,2024-01
1/14/2024 0:00,2024,1,January,Q1,2024-01
1/15/2024 0:00,2024,1,January,Q1,2024-01
1/16/2024 0:00,2024,1,January,Q1,2024-01
1/17/2024 0:00,2024,1,January,Q1,2024-01
1/18/2024 0:00,2024,1,January,Q1,2024-01
1/19/2024 0:00,2024,1,January,Q1,2024-01
1/20/2024 0:00,2024,1,January,Q1,2024-01
1/21/2024 0:00,2024,1,January,Q1,2024-01
1/22/2024 0:00,2024,1,January,Q1,2024-01
1/23/2024 0:00,2024,1,January,Q1,2024-01
1/24/2024 0:00,2024,1,January,Q1,2024-01
1/25/2024 0:00,2024,1,January,Q1,2024-01
1/26/2024 0:00,2024,1,January,Q1,2024-01
1/27/2024 0:00,2024,1,January,Q1,2024-01
1/28/2024 0:00,2024,1,January,Q1,2024-01
1/29/2024 0:00,2024,1,January,Q1,2024-01
1/30/2024 0:00,2024,1,January,Q1,2024-01
1/31/2024 0:00,2024,1,January,Q1,2024-01
1/1/2025 0:00,2025,1,January,Q1,2025-01
1/2/2025 0:00,2025,1,January,Q1,2025-01
1/3/2025 0:00,2025,1,January,Q1,2025-01
1/4/2025 0:00,2025,1,January,Q1,2025-01
1/5/2025 0:00,2025,1,January,Q1,2025-01
1/6/2025 0:00,2025,1,January,Q1,2025-01
1/7/2025 0:00,2025,1,January,Q1,2025-01
1/8/2025 0:00,2025,1,January,Q1,2025-01
1/9/2025 0:00,2025,1,January,Q1,2025-01
1/10/2025 0:00,2025,1,January,Q1,2025-01
1/11/2025 0:00,2025,1,January,Q1,2025-01
1/12/2025 0:00,2025,1,January,Q1,2025-01
1/13/2025 0:00,2025,1,January,Q1,2025-01
1/14/2025 0:00,2025,1,January,Q1,2025-01
1/15/2025 0:00,2025,1,January,Q1,2025-01
1/16/2025 0:00,2025,1,January,Q1,2025-01
1/17/2025 0:00,2025,1,January,Q1,2025-01
1/18/2025 0:00,2025,1,January,Q1,2025-01
1/19/2025 0:00,2025,1,January,Q1,2025-01
1/20/2025 0:00,2025,1,January,Q1,2025-01
1/21/2025 0:00,2025,1,January,Q1,2025-01
1/22/2025 0:00,2025,1,January,Q1,2025-01
1/23/2025 0:00,2025,1,January,Q1,2025-01
1/24/2025 0:00,2025,1,January,Q1,2025-01
1/25/2025 0:00,2025,1,January,Q1,2025-01
1/26/2025 0:00,2025,1,January,Q1,2025-01
1/27/2025 0:00,2025,1,January,Q1,2025-01
1/28/2025 0:00,2025,1,January,Q1,2025-01
1/29/2025 0:00,2025,1,January,Q1,2025-01
1/30/2025 0:00,2025,1,January,Q1,2025-01
1/31/2025 0:00,2025,1,January,Q1,2025-01
